STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,DISABILITY,Disability,FTPT,Full time/part time,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment,CONF_STATUS,Confidentiality status
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,4736,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,61702,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,42337,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,19364,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,7197,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,4774,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,2422,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,3164,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,2356,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,807,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,46636,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,29550,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,17086,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,6732,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,3787,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,2945,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,33965,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,21796,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,12169,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,3978,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,2510,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1468,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,1959,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,1456,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,503,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2019,,38222,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2019,,27977,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2019,,10244,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2019,,6062,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2019,,4271,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2019,,1791,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2019,,27736,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2019,,20541,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2019,,7195,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2019,,3218,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2019,,2264,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2019,,954,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2019,,1204,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2019,,900,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,VU,Vanuatu,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2019,,304,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2013,,50730,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2013,,41018,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2013,,9711,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2013,,10655,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2013,,8209,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2013,,2446,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2013,,34282,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2013,,28603,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2013,,5678,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2013,,4361,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2013,,3374,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2013,,987,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2013,,1430,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2013,,831,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,_T,Total,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2013,,599,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2013,,33577,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2013,,26323,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2013,,7254,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2013,,7603,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2013,,5516,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2013,,2086,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2013,,21997,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2013,,18011,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2013,,3985,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2013,,2983,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2013,,2257,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2013,,725,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2013,,992,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,FT,Full time,2013,,536,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,M,Male,Y65T999,65+,_T,National,_T,No breakdown by disability,PT,Part time,2013,,456,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,_T,Total,2013,,17152,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,FT,Full time,2013,,14695,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,_T,All ages,_T,National,_T,No breakdown by disability,PT,Part time,2013,,2457,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,_T,Total,2013,,3052,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,FT,Full time,2013,,2692,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y15T24,15-24,_T,National,_T,No breakdown by disability,PT,Part time,2013,,359,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,_T,Total,2013,,12285,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,FT,Full time,2013,,10591,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y25T54,25-54,_T,National,_T,No breakdown by disability,PT,Part time,2013,,1693,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,_T,Total,2013,,1377,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,FT,Full time,2013,,1116,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y55T64,55-64,_T,National,_T,No breakdown by disability,PT,Part time,2013,,261,,N,units,,,,,,,,,,
DATAFLOW,SPC:DF_EMPLOYED_FTPT(1.0),Employed population by full-time/part-time employment,I,A,Annual,WS,Samoa,EMPLOYEDAF,Number of employed persons,F,Female,Y65T999,65+,_T,National,_T,No breakdown by disability,_T,Total,2013,,437,,N,units,,,,,,,,,,
